1.269152099329373442e+02,3.398575722136118138e+00
1.164485998600642631e+02,3.686002858712231323e+00
2.574380371084034778e+02,-1.928184098694990745e+00
2.089315968240275652e+02,-4.512953028534321120e-01
6.698750907710179092e+01,3.761258947515104367e+00
1.789539292362470064e+02,1.054769094276415631e+00
1.332181056530591263e+02,3.186256815735493575e+00
3.335011798366110014e+01,2.649261125441492393e+00
1.971001916724735565e+02,1.178694320197478662e-01
1.348768670139828032e+02,3.125874320053037003e+00
3.347730588944661463e+02,-2.786141123273293552e-01
2.229054692948303398e+02,-1.042372377059864963e+00
1.140162995211906320e+02,3.740289136333452724e+00
1.748893109108954889e+02,1.267240349617816175e+00
1.482370594871463823e+02,2.579217898460381075e+00
9.653127251962796151e+01,3.980529761245072518e+00
1.042598619700889202e+02,3.907565579491776298e+00
3.252800006330280098e+02,-7.086993862104753461e-01
2.261603473519107297e+02,-1.163843132813013881e+00
5.053017411658080960e+01,3.315878377385593545e+00
1.995318132439958276e+02,-2.990616590381245388e-03
2.475200182248765373e+02,-1.772039538689743843e+00
1.284882658891043263e+02,3.348206892199947049e+00
8.525632577281706403e+01,3.989723916732353715e+00
2.266706683093229628e+02,-1.182264704532655752e+00
3.476420901060013762e+02,3.579466145277561129e-01
2.566946773457431163e+02,-1.919472492361319116e+00
9.492851106842684317e+01,3.988908005046559513e+00
3.037495422583360210e+02,-1.494422152345078469e+00
2.427507458885328617e+02,-1.667069306328584410e+00
1.298477825917678956e+02,3.303248284985024430e+00
2.762681083949286176e+02,-1.982065643235628283e+00
1.267443689109092020e+01,1.658232812759981023e+00
3.501432506189572678e+02,4.864437216394222885e-01
1.878470666373634685e+02,5.904118180284974038e-01
5.596462542952933461e+01,3.486076502035300617e+00
3.560403850532064212e+02,7.928400360651344236e-01
2.101076565615328207e+02,-5.048790343277871351e-01
2.306846924834327126e+02,-1.321012891757743724e+00
1.132990667200386525e+02,3.755358472558169236e+00
1.918764642569849173e+02,3.825933405974040191e-01
3.359677660670313912e+02,-2.217515858960077413e-01
3.452906268218831656e+02,2.382514622578297825e-01
3.781566488162309270e+01,2.839369186286086144e+00
3.047745129178739489e+02,-1.464209001187513515e+00
3.523816716572744667e+02,6.022796099450435925e-01
2.504465635325924779e+02,-1.826989276329303635e+00
1.564274168258828581e+02,2.199731483354280037e+00
2.260108224418237057e+02,-1.158412998829404295e+00
3.292761074185776238e+02,-5.327043065927214993e-01
2.211250287748303123e+00,1.115752054538543536e+00
2.550576240787791278e+02,-1.898556919354861705e+00
9.878676220748997139e+01,3.964791104159485879e+00
1.500845320356989987e+02,2.496165265055132476e+00
3.568318362540217095e+02,8.341998539930070011e-01
3.460912900092272935e+02,2.788731817140097657e-01
3.263463587308149840e+02,-6.625133042967861208e-01
6.155794973922677826e+01,3.637897804043408012e+00
2.674185952504894317e+02,-1.996955718984911865e+00
3.360235807280692484e+02,-2.190818859266734364e-01
3.451074121918277626e+01,2.699682176833096303e+00
1.180243891216690599e+02,3.648243018066787524e+00
3.141252655059840322e+02,-1.153458061655188160e+00
1.393208133451276183e+02,2.955468879611164557e+00
1.999391981736004880e+02,-2.306826975114706357e-02
1.496128120489733817e+02,2.517522648059402179e+00
1.921505618919527763e+02,3.685559589957305704e-01
3.288560242979879149e+02,-5.515711383510732979e-01
1.218603436377227638e+02,3.548011703310039788e+00
2.528465968619927651e+02,-1.866555608818788237e+00
1.321559476639322028e+01,1.685847551121849142e+00
6.106949391203043120e+01,3.625621264217621764e+00
2.311864200937534122e+02,-1.337568287358520180e+00
1.408388377595097154e+02,2.894511591638238013e+00
2.127462456490248996e+02,-6.227580813933679682e-01
6.426638065251793819e+01,3.702467226433610037e+00
2.936519343767624690e+01,2.471123230477906940e+00
1.893587626688503889e+01,1.973529263509563814e+00
1.844862721863318029e+02,7.653392904291413945e-01
2.382231437603398092e+02,-1.550316438318212420e+00
3.561762318761230404e+02,7.999365559508047063e-01
2.902862130471140034e+01,2.455739391317242060e+00
1.659058661843056655e+02,1.730547132727657145e+00
3.589169564708296889e+02,9.432953504286344382e-01
3.172687955509697417e+02,-1.035679456211359817e+00
5.002768858798346940e+01,3.299064955855612880e+00
1.119143688581525424e+02,3.783228056193738809e+00
1.327840777588238552e+02,3.201755949616688746e+00
3.244072862370840085e+02,-7.460586931411175016e-01
3.542384465903450064e+02,6.988339298834811419e-01
3.466219715977774172e+02,3.058754513277986975e-01
2.831488389058055191e+02,-1.921347247866759922e+00
2.983960860642359876e+02,-1.639043183632500789e+00
1.382230577261472604e+02,2.998697235888638790e+00
2.734576986514006194e+02,-1.994538795162230649e+00
2.189698902729092538e+02,-8.867357095556405167e-01
4.478353216091598910e+01,3.113290712352490885e+00
1.722293097019433006e+01,1.888271046238290118e+00
1.677376665191084157e+02,1.637164077580573585e+00
1.219628528646334757e+02,3.545174456969422572e+00
8.923282279079254309e+00,1.465335500214653308e+00
2.097100020230017208e+02,-4.868308890533863398e-01
2.137270307941732597e+02,-6.657105859169620832e-01
3.566185203632833804e+02,8.230489056230478884e-01
1.391600235138796506e+02,2.961845849436326894e+00
2.591329453428712668e+02,-1.946201843382226571e+00
6.556483063096408159e+01,3.731289750903403757e+00
1.697566898534331301e+02,1.533485943099768045e+00
7.110681036039079572e+01,3.838371562026579920e+00
1.212395634691379627e+02,3.565019055958027927e+00
2.802740050149227500e+02,-1.951898176669409679e+00
2.484176759563694077e+02,-1.789670028213050657e+00
2.035315587232674375e+02,-1.977623852878473976e-01
1.326952970527184732e+02,3.204910771954869730e+00
2.376793139583268157e+02,-1.535206567435400959e+00
3.261286910286777925e+02,-6.719882239896324272e-01
4.571530598917364330e+01,3.147637848274636774e+00
3.247008351632023277e+02,-7.335371840505677810e-01
3.506258512651266983e+02,5.113575566727297517e-01
1.331490163607331567e+02,3.188732412745935552e+00
2.600394834280735950e+02,-1.954781548628034216e+00
2.324720582078539337e+02,-1.379169102373936528e+00
3.284624593503704659e+02,-5.691713273823382213e-01
3.559189910611740970e+02,7.864995035962696335e-01
2.892620464962800497e+02,-1.832059045192273139e+00
2.857149114003382238e+02,-1.887863867715219524e+00
2.485133819380550619e+02,-1.791509426660062410e+00
8.323931695724739654e+01,3.979139573029852439e+00
1.870677889080167802e+02,6.308692644058015997e-01
1.734657320648096572e+02,1.341392311553745387e+00
1.451207613434931147e+02,2.715545952222604420e+00
2.756604522738235801e+02,-1.985371661564302670e+00
8.161578423324608877e+01,3.967937618124941501e+00
1.957589725652187269e+02,1.852264965961389898e-01
3.219943750043199202e+02,-8.472165052219753356e-01
6.174034250376078603e+01,3.642432835735779584e+00
2.064757689563956546e+02,-3.374578855782268683e-01
3.522740082307920773e+01,2.730469111555361650e+00
2.981229987912063848e+02,-1.645813185817837088e+00
8.831075538168356331e+01,3.998696234084152312e+00
3.292849768228297194e+02,-5.323050709485428467e-01
7.069742848684452952e+01,3.831358350080443564e+00
1.555948485072743495e+02,2.239558924559739150e+00
2.698340095711438380e+01,2.361197047050423770e+00
1.626165794066788095e+01,1.840073047155292407e+00
1.580163326871030449e+02,2.123026827830441832e+00
8.813512874827553389e+01,3.998411067816372011e+00
2.075954782470141424e+02,-3.896782848610256256e-01
2.125579070241890918e+02,-6.144551681925594089e-01
8.680765087521410805e+01,3.995344627873909094e+00
2.641623818629711309e+02,-1.984442434530190980e+00
1.708503960557912933e+02,1.477038590501247306e+00
1.491117673923880602e+02,2.540095036240125559e+00
1.886888598535427377e+02,5.467941330586773008e-01
3.140926655745420248e+01,2.563443014351299620e+00
2.343691323512770452e+02,-1.438361086732651728e+00
2.812290396998946562e+02,-1.942569751801061173e+00
1.391620568534436870e+02,2.961765302969284530e+00
1.491356492062641053e+02,2.539021804347966427e+00
1.265372182583793261e+02,3.410410916134624326e+00
3.335166364513893313e+02,-3.378138211996133400e-01
3.054682521772676296e+02,-1.443311489637377321e+00
3.206972131744913099e+02,-9.002555327287238285e-01
2.008900738810546898e+02,-6.972844746143569417e-02
3.684004366583744172e+01,2.798749235122312662e+00
1.701202956461103781e+02,1.514740414940062951e+00
1.347782702777691952e+02,3.129513765060660369e+00
1.067868373282902041e+02,3.872157616331477481e+00
2.892214299504715882e+02,-1.832759901291983962e+00
9.164170153292857890e+00,1.477791555988090089e+00
1.058372038366625816e+02,3.886122973332647668e+00
1.799764995781712429e+01,1.926933956818039917e+00
1.518421757859772470e+02,2.415705711554763546e+00
1.931168847116187237e+02,3.191850331581586042e-01
2.768962040339969235e+02,-1.978295897207392517e+00
7.723127936988386466e+01,3.925810475531838151e+00
3.069678174185265789e+02,-1.396920256204113642e+00
3.085956312993538404e+02,-1.344704119549017918e+00
3.349763994508292626e+02,-2.689746219822737316e-01
3.545857551766705456e+02,7.169325217128496019e-01
2.402687255870431215e+02,-1.605082829475771522e+00
1.305843292343714097e+02,3.278347809651650735e+00
2.410970337368800642e+02,-1.626318517359629734e+00
1.581470428308599026e+02,2.116677564585240479e+00
2.419265121729634131e+02,-1.647034161224429472e+00
1.671471849975666260e+02,1.667341875506145987e+00
2.714623053657064133e+02,-1.999022990993573501e+00
2.195750187586329503e+02,-9.112639448379267204e-01
3.489806685459291771e+02,4.265794507310947115e-01
8.994327362593769237e+01,3.999998529665973912e+00
2.975555611400205436e+01,2.488902078210061042e+00
2.101057090785010075e+02,-5.047908208260278862e-01
1.995911747237628653e+00,1.104484559826906853e+00
3.145825590447466169e+01,2.565631649266306269e+00
3.393250326047574958e+02,-5.919833982303557285e-02
2.695977204472376911e+02,-1.999926056478881442e+00
6.427898610056104189e+00,1.335858421102323224e+00
2.407630554968388878e+02,-1.617821967032712749e+00
2.136245606648250543e+02,-6.612456263868011774e-01
2.442451173787898711e+02,-1.701983640728148117e+00
3.580179654764002066e+02,8.962416121377380085e-01
2.121577849202908510e+02,-5.967579890552283661e-01
3.451229398395973362e+02,2.297624229198695911e-01
1.217413658312714233e+02,3.551294538924611111e+00
1.522497917393291971e+02,2.396853211316652299e+00
2.194338947946147016e+02,-9.055625976949670530e-01
1.382030861220966926e+02,2.999476947145014005e+00
2.973944461938727954e+02,-1.663579967433113538e+00
2.667002960463414638e+02,-1.995026342099219807e+00
7.352905835018637148e+00,1.383941352394780555e+00
1.550683879419628397e+02,2.264608590190880122e+00
4.170615138600937399e+01,2.995931534030764176e+00
3.496326969355309302e+02,4.601265341147428023e-01
3.601220135461069560e-01,1.018855820384863220e+00
1.525383296871368657e+02,2.383465354362187760e+00
3.526232568565448560e+02,6.148208259827157018e-01
1.627891453697579038e+02,1.887667063905805520e+00
6.492454182300629384e+01,3.717251246960811439e+00
2.674580858059446200e+02,-1.997048134720357471e+00
1.750040593105729272e+02,1.261255491380271154e+00
4.765412892093409170e+01,3.217276129791663664e+00
2.160709972417847098e+02,-7.663618476759297415e-01
2.538728857907349266e+02,-1.881943437047715939e+00
1.313234610678616150e+02,3.252981453236928111e+00
2.517355295444096157e+02,-1.848860012520161966e+00
6.880367205706750156e+01,3.797040926900888014e+00
5.375123445825674651e+01,3.419372032180528542e+00
3.391261061211473589e+02,-6.893691038450122655e-02
1.436530997210578278e+02,2.778018053492010253e+00
2.720880024771338412e+02,-1.998008134778208600e+00
1.923889092657252036e+02,3.563611934235911827e-01
2.634268677610615441e+02,-1.980279661878865838e+00
7.131521338910283703e+01,3.841886124135211134e+00
1.436108856890429308e+02,2.779797859672832328e+00
2.607761759821309511e+02,-1.961209099800751865e+00
2.734989989065818250e+01,2.378269877931513676e+00
1.657233481406684916e+02,1.739812349337837682e+00
1.624443578059641595e+02,1.904895549253755149e+00
8.111985473058251728e+01,3.964040254914462214e+00
6.713167355660435476e+01,3.764201126718831780e+00
2.161694428839051341e+02,-7.705256411850813780e-01
7.333157119540136826e+00,1.382915792517130260e+00
5.915064992253160625e+01,3.575555634758694978e+00
8.664723226978150450e+00,1.451956540128684470e+00
2.914186347696688699e+02,-1.792811284382527237e+00
2.590353016320087818e+02,-1.945233680631775819e+00
1.441177874887564485e+02,2.758362552572302562e+00
5.912273894708039279e+01,3.574805941002188625e+00
2.731350537591986267e+02,-1.995510193527806564e+00
2.658398286008916784e+02,-1.992095441227593078e+00
2.698746052704602221e+02,-1.999992815370336796e+00
4.252926143455204588e+00,1.222478261503178842e+00
9.983568753344877678e+01,3.955905069422686271e+00
6.443826141837918442e+01,3.706362600586069256e+00
1.752177106864964458e+02,1.250109440916868264e+00
1.685906358720854143e+02,1.593452644673219343e+00
5.773537308915371113e+01,3.536774706686634850e+00
9.106440923155062706e+01,3.999482332656489447e+00
1.232306531557891702e+02,3.509413744665661916e+00
3.196048677301121756e+02,-9.441656000463369836e-01
3.341360088099474979e+01,2.652036702664937629e+00
2.307142676579802867e+02,-1.321993726166291516e+00
2.582977810454639780e+02,-1.937644868985042734e+00
3.304525783840380200e+02,-4.794312585730577947e-01
2.628106700718515754e+02,-1.976414073961102691e+00
1.843434216505847303e+02,7.727967317708159811e-01
2.674448962032857935e+02,-1.997017426782210059e+00
3.286144708220704160e+02,-5.623821183708237470e-01
1.394746764162213140e+02,2.949352207149777527e+00
2.301685220738917224e+02,-1.303795206760548275e+00
2.056823855939214241e+02,-3.001461396412017368e-01
2.797864381695963516e+02,-1.956344477683292116e+00
3.371419472378355522e+02,-1.653482901218641388e-01
9.091080667017030237e+01,3.999620956325450560e+00
2.509437128886343658e+02,-1.835594848180070127e+00
7.750664655699098660e+01,3.928963325432548892e+00
1.946445430439775919e+02,2.415351965690331060e-01
3.045677938305392445e+02,-1.470366276639425429e+00
3.513136774107627502e+02,5.469254596591400785e-01
1.907513782214208220e+02,4.403569950716569315e-01
1.807661049591953599e+02,9.598880334003689896e-01
3.817047017622161320e+01,2.854009865119213618e+00
1.781045234293350745e+02,1.099228818863978940e+00
2.426163322377367706e+02,-1.663839588867817909e+00
2.568914032027122971e+02,-1.921825847016760846e+00
1.360686850868426916e+02,3.081386622115241281e+00
3.515399962569331933e+02,5.586430706301346305e-01
8.927222544931800030e+01,3.999757989680690962e+00
3.574115012246735290e+01,2.752372910067814260e+00
2.741293155578328538e+02,-1.992212211472398131e+00
2.198670530388658051e+02,-9.230251409031398069e-01
1.267972163447048928e+02,3.402281418809026015e+00
2.939871444390462898e+02,-1.740910084718471751e+00
1.826425017527965053e+02,8.616879775659781471e-01
6.471461875539385744e+01,3.712574675893387965e+00
2.388815439370475957e+01,2.214857682527472171e+00
3.118698830636625416e+02,-1.233987448080025473e+00
3.403930660291800336e+02,-6.696727014390280175e-03
8.522607607541111463e+01,3.989592516858246007e+00
2.494596759373591226e+02,-1.809276456980652537e+00
9.645866187693512472e+01,3.980959814935797425e+00
2.827294282503888212e+02,-1.926264493693928159e+00
2.245303063987317387e+02,-1.103859312554257066e+00
4.253946121405105529e+00,1.222531520329898314e+00
2.532185909257548531e+02,-1.872239690333632911e+00
1.739491777323814858e+02,1.316231736303907995e+00
2.622440566881647328e+02,-1.972555711761534880e+00
2.474377475858717617e+02,-1.770389594153447099e+00
2.998069411400484796e+02,-1.603115722157588685e+00
1.651469955114866650e+02,1.769020178699220791e+00
2.573824744011937469e+02,-1.927549972282924795e+00
1.032398863101291653e+02,3.920259103312750515e+00
9.460473551035569528e+00,1.493101483212035507e+00
1.056106897724659710e+01,1.549850286002906641e+00
2.809096339824860138e+02,-1.945780710248123047e+00
1.703285495609577254e+02,1.503994595680229640e+00
1.957044150507417442e+02,1.879761175720777722e-01
7.932756673247484969e+01,3.948106037901229826e+00
9.809058736845851456e+01,3.970140375430523783e+00
2.849195280669254657e+02,-1.898865154593307736e+00
2.235544271811992019e+02,-1.067129967317621997e+00
2.669360513282356351e+02,-1.995711499474774442e+00
3.093892686876243374e+02,-1.318557328684957231e+00
2.894566446322343722e+02,-1.828681432448153732e+00
7.288850282360900223e+01,3.867201977112054934e+00
8.678493888718534777e+01,3.995278168331782620e+00
3.169876461521386659e+02,-1.046468105812966787e+00
2.965120524070088095e+02,-1.684521446676280565e+00
3.569201566199222384e+02,8.388174248190686244e-01
2.202598970553771380e+02,-9.387674236441059250e-01
3.546445235964665876e+00,1.185572889111892847e+00
1.706714790441355660e+02,1.486285127875294432e+00
1.551302106434760333e+02,2.261672479148788106e+00
3.169072781791958278e+02,-1.049543050926673438e+00
3.272959412206382126e+02,-6.208997928733777094e-01
2.801884568957968895e+02,-1.952693793211079498e+00
1.249510474100151569e+01,1.649068599975676452e+00
2.743619748778614849e+02,-1.991310344817255551e+00
7.027310725024362625e+01,3.823936659138008398e+00
2.538220219235802801e+02,-1.881202539170030441e+00
1.581809814244171264e+02,2.115028040996130620e+00
1.851203560239114836e+02,7.322555069208047662e-01
1.998721949201602968e+02,-1.976959263342648043e-02
8.818045751698960544e+01,3.998487365871394417e+00
2.991300902729215068e+02,-1.620550075071018892e+00
2.056621853962293756e+02,-2.991928668596295360e-01
1.479525691563992780e+02,2.591863352422137279e+00
1.177827985935723021e+01,1.612374880921886966e+00
1.081851994032556945e+02,3.850158105752345516e+00
2.773829857804446419e+02,-1.975128095137675288e+00
3.525154939218366508e+02,6.092257570573209602e-01
5.598265674237512712e+01,3.486604805774841331e+00
3.762522773588375458e+01,2.831481866392778546e+00
8.443531550580215139e+01,3.985862074840773595e+00
4.307371713820950276e+01,3.048816279869225987e+00
5.567464495494767185e+00,1.291053227523884628e+00
2.878692655957057696e+02,-1.855277414421374615e+00
3.506687526934830856e+01,2.723596463456612771e+00
1.236970418067358395e+02,3.495948303271690261e+00
1.530407187247786567e+02,2.360071505077644183e+00
1.493546789144886588e+01,1.773192883206522019e+00
4.839147890730868085e+01,3.243098027130557170e+00
3.960166046770125092e+01,2.912338958317175486e+00
6.115491459692534448e+01,3.627781966735590391e+00
1.024217856989319984e+02,3.929771675360332672e+00
2.414457546104687324e+01,2.227121533849865997e+00
2.546841609265994748e+02,-1.893453306457646867e+00
3.109302069189748750e+02,-1.266524534323740792e+00
3.313807340183451515e+02,-4.369611706235281279e-01
9.871202758486008122e+01,3.965386336638724529e+00
3.097794152130878160e+02,-1.305540343080846988e+00
1.439867396241631923e+02,2.763917419575388390e+00
1.609958937797384806e+02,1.976907748482078064e+00
2.251207402568145426e+02,-1.125785920322508016e+00
2.824025780685484506e+02,-1.929987845482902031e+00
2.209608261907390272e+02,-9.666286151869081245e-01
2.581949265568651981e+02,-1.936547831447135160e+00
2.743758267346450452e+02,-1.991255094442311524e+00
2.137384840751925310e+02,-6.662093121584828914e-01
1.913405036659953851e+02,4.100820591286489236e-01
2.626385974786520592e+02,-1.975273102739515618e+00
2.994451087853800004e+02,-1.612481162563530468e+00
3.184048551485423104e+02,-9.915885293268646983e-01
1.135675850430387754e+02,3.749767238363646893e+00
1.811494793696778913e+02,9.398174383008599531e-01
2.708872408930906772e+02,-1.999640316582138144e+00
9.041589624161372285e+01,3.999920965978858156e+00
2.125846306633361493e+01,2.087727099084351501e+00
1.312722497865799482e+02,3.254751117084241141e+00
8.862008191871052531e+01,3.999129975240223178e+00
1.220084599422754508e+02,3.543909526882584426e+00
2.873462922246358744e+02,-1.863560670066105818e+00
1.003259174882387583e+01,1.522625023037528891e+00
4.128419895208052992e+01,2.979383377026087576e+00
2.149349400287227070e+02,-7.179377325536808740e-01
9.062255544482317760e+01,3.999822908468819271e+00
1.118307858981220733e+02,3.784858453736364758e+00
7.326451714966924555e+01,3.872933052847904900e+00
3.406584988948708883e+02,6.406209492312742171e-03
2.172641172201481368e+02,-8.164702945138420098e-01
2.638640299247199437e+02,-1.982813108012800196e+00
1.005206171075541874e+02,3.949567806793749192e+00
1.815345982294087150e+02,9.196582312245363822e-01
1.185481533999908805e+02,3.635247343717018076e+00
2.307771182454478378e+02,-1.324076055363990978e+00
2.185818699148603343e+02,-8.708968076215688470e-01
2.418722893256216082e+02,-1.645696884472556132e+00
8.764157376091375795e+01,3.997458856039176833e+00
7.990167217122514387e+01,3.953524892843162331e+00
1.545366035573847228e+02,2.289803170132651555e+00
9.902706633046474849e+01,3.962842993856779739e+00
1.340765687739677787e+02,3.155232497992445762e+00
1.241053164982073724e+02,3.484024927426252027e+00
1.794813695953910582e+01,1.924467969346027818e+00
1.566877855590741433e+02,2.187223870009370685e+00
9.258758305095999219e+01,3.996941131738900754e+00
3.340417076019334104e+02,-3.131503012384473372e-01
3.864643035930929216e+01,2.873538120365610293e+00
1.413064593142431136e+02,2.875464008576069652e+00
2.284324550954952997e+02,-1.244522151097966933e+00
8.269028224197961663e+01,3.975618631877472442e+00
7.881243358267357735e+01,3.942991847369464509e+00
3.534224329672708791e+02,6.563553780739910248e-01
2.643333020167854102e+02,-1.985339388444196107e+00
2.628216000623217496e+02,-1.976485641393094017e+00
9.019961271172489603e+01,3.999981793689545206e+00
2.954077637643567300e+02,-1.709831487396722860e+00
1.025327085655185471e+02,3.928516866073938019e+00
8.284187020890084341e+01,3.976618079622417312e+00
2.644752881069771888e+02,-1.986064301415522593e+00
3.238364642100383435e+02,-7.702759458284622607e-01
1.600130528657184357e+02,2.025418173769807595e+00
1.580795596871127202e+02,2.119956295366772547e+00
5.092138878852151862e+01,3.328845361848380868e+00
2.450394748639085094e+02,-1.719796225018778824e+00
1.499534193652596628e+02,2.502111702200294552e+00
2.183272891709184194e+02,-8.604582181683575470e-01
3.417966457120766677e+02,6.282840237798148486e-02
2.370363178014496270e+02,-1.517046881531722402e+00
5.103964554604025494e+01,3.332743692017369863e+00
1.985134423995920088e+02,4.741858659495112871e-02
1.350399471895697445e+02,3.119840822365985034e+00
1.295546367705037483e+01,1.672580809836066829e+00
2.411679083284099931e+02,-1.628110129399869876e+00
1.108366215475383711e+02,3.803795538862507541e+00
1.157080065136823066e+02,3.703049238979062352e+00
1.652049074598048435e+02,1.766088841865003811e+00
